DT_pair	Predicted_score_class1	Predicted_Class	Actual_Class
('D00225', 'hsa1573')	0.9966666666666667	1	1
('D03784', 'hsa29785')	0.9966666666666667	1	1
('D01441', 'hsa3702')	0.9966666666666667	1	1
('D01690', 'hsa5144')	0.9966666666666667	1	1
('D00225', 'hsa1549')	0.9966666666666667	1	1
('D02655', 'hsa5137')	0.9966666666666667	1	1
('D04023', 'hsa6259')	0.9966666666666667	1	1
('D00528', 'hsa5332')	0.9966666666666667	1	1
('D03350', 'hsa238')	0.9966666666666667	1	1
('D01441', 'hsa4058')	0.9966666666666667	1	1
('D00340', 'hsa762')	0.9933333333333333	1	1
('D00184', 'hsa150290')	0.9933333333333333	1	1
('D03670', 'hsa1548')	0.9933333333333333	1	1
('D00625', 'hsa2548')	0.9933333333333333	1	1
('D00546', 'hsa513')	0.9933333333333333	1	1
('D01198', 'hsa5150')	0.9933333333333333	1	1
('D00652', 'hsa377677')	0.9933333333333333	1	1
('D01425', 'hsa1551')	0.9933333333333333	1	1
('D00437', 'hsa1549')	0.9933333333333333	1	1
('D01441', 'hsa2066')	0.9933333333333333	1	1
('D00394', 'hsa1549')	0.9933333333333333	1	1
('D00002', 'hsa108')	0.9933333333333333	1	1
('D01276', 'hsa54578')	0.9933333333333333	1	1
('D01276', 'hsa10720')	0.9933333333333333	1	1
('D00574', 'hsa1558')	0.9933333333333333	1	1
('D04024', 'hsa2065')	0.9933333333333333	1	1
('D02214', 'hsa7153')	0.9933333333333333	1	1
('D00107', 'hsa7957')	0.9933333333333333	1	1
('D00002', 'hsa126')	0.9933333333333333	1	1
('D01071', 'hsa1545')	0.9933333333333333	1	1
('D00528', 'hsa1267')	0.9933333333333333	1	1
('D01475', 'hsa5742')	0.9933333333333333	1	1
('D01747', 'hsa7155')	0.9933333333333333	1	1
('D00380', 'hsa9023')	0.9933333333333333	1	1
('D00043', 'hsa1675')	0.9933333333333333	1	1
('D00107', 'hsa5481')	0.9933333333333333	1	1
('D00691', 'hsa5142')	0.9933333333333333	1	1
('D03350', 'hsa3643')	0.9933333333333333	1	1
('D00043', 'hsa3001')	0.9933333333333333	1	1
('D00043', 'hsa5646')	0.9933333333333333	1	1
('D00043', 'hsa5650')	0.9933333333333333	1	1
('D01977', 'hsa2048')	0.9933333333333333	1	1
('D00528', 'hsa8529')	0.9933333333333333	1	1
('D00380', 'hsa51004')	0.9933333333333333	1	1
('D02229', 'hsa5149')	0.9933333333333333	1	1
('D02017', 'hsa5150')	0.9933333333333333	1	1
('D00225', 'hsa1576')	0.9933333333333333	1	1
('D00574', 'hsa8529')	0.9933333333333333	1	1
('D01840', 'hsa5594')	0.9933333333333333	1	1
('D01441', 'hsa695')	0.9933333333333333	1	1
('D02168', 'hsa8940')	0.9933333333333333	1	1
('D00437', 'hsa1586')	0.9933333333333333	1	1
('D02731', 'hsa50940')	0.9933333333333333	1	1
('D00542', 'hsa1555')	0.9933333333333333	1	1
('D00437', 'hsa10858')	0.9933333333333333	1	1
('D02008', 'hsa27115')	0.9933333333333333	1	1
('D01690', 'hsa5149')	0.9933333333333333	1	1
('D03784', 'hsa1565')	0.9933333333333333	1	1
('D03252', 'hsa3645')	0.9933333333333333	1	1
('D00371', 'hsa5147')	0.9933333333333333	1	1
('D01712', 'hsa5150')	0.9933333333333333	1	1
('D04024', 'hsa238')	0.9933333333333333	1	1
('D01425', 'hsa1572')	0.9933333333333333	1	1
('D00002', 'hsa112')	0.9933333333333333	1	1
('D01441', 'hsa4920')	0.9933333333333333	1	1
('D01198', 'hsa5151')	0.9933333333333333	1	1
('D00225', 'hsa1593')	0.9933333333333333	1	1
('D00574', 'hsa1589')	0.9933333333333333	1	0
('D01441', 'hsa3716')	0.9933333333333333	1	1
('D01325', 'hsa5742')	0.9933333333333333	1	1
('D00510', 'hsa247')	0.9933333333333333	1	1
('D04023', 'hsa4593')	0.9933333333333333	1	1
('D01425', 'hsa260293')	0.9933333333333333	1	1
('D01441', 'hsa5747')	0.9933333333333333	1	1
('D02042', 'hsa10846')	0.9933333333333333	1	1
('D00827', 'hsa5743')	0.9933333333333333	1	1
('D00452', 'hsa5743')	0.9933333333333333	1	1
('D00139', 'hsa1571')	0.9933333333333333	1	1
('D00107', 'hsa132160')	0.9933333333333333	1	1
('D00394', 'hsa1576')	0.9933333333333333	1	1
('D00574', 'hsa1557')	0.9933333333333333	1	1
('D03115', 'hsa6300')	0.9933333333333333	1	1
('D00380', 'hsa1548')	0.9933333333333333	1	1
('D00394', 'hsa1583')	0.9933333333333333	1	1
('D00394', 'hsa1557')	0.9933333333333333	1	1
('D00371', 'hsa5149')	0.9933333333333333	1	1
('D03252', 'hsa3643')	0.9933333333333333	1	1
('D00542', 'hsa1582')	0.9933333333333333	1	1
('D00225', 'hsa1588')	0.9933333333333333	1	1
('D03781', 'hsa1549')	0.9933333333333333	1	1
('D00139', 'hsa1573')	0.9933333333333333	1	1
('D01071', 'hsa284541')	0.9933333333333333	1	1
('D00231', 'hsa5138')	0.9933333333333333	1	1
('D00380', 'hsa1582')	0.9933333333333333	1	1
('D00332', 'hsa2673')	0.9933333333333333	1	1
('D00542', 'hsa199974')	0.9933333333333333	1	1
('D02008', 'hsa10846')	0.9933333333333333	1	1
('D01704', 'hsa5143')	0.9933333333333333	1	1
('D00184', 'hsa51207')	0.9933333333333333	1	1
('D01071', 'hsa1586')	0.9933333333333333	1	1
('D00574', 'hsa1580')	0.9933333333333333	1	1
('D00501', 'hsa5158')	0.9933333333333333	1	1
('D03350', 'hsa6098')	0.9933333333333333	1	1
('D02042', 'hsa5150')	0.9933333333333333	1	1
('D01840', 'hsa225689')	0.9933333333333333	1	1
('D01425', 'hsa29785')	0.9933333333333333	1	1
('D02655', 'hsa10846')	0.9933333333333333	1	1
('D02008', 'hsa5151')	0.9933333333333333	1	1
('D01441', 'hsa3055')	0.9933333333333333	1	1
('D02698', 'hsa7155')	0.9933333333333333	1	1
('D02655', 'hsa5144')	0.9933333333333333	1	1
('D01578', 'hsa5742')	0.9933333333333333	1	1
('D00623', 'hsa1636')	0.9933333333333333	1	1
('D01276', 'hsa10941')	0.9933333333333333	1	1
('D00410', 'hsa1562')	0.9933333333333333	1	1
('D01441', 'hsa3645')	0.9933333333333333	1	1
('D00394', 'hsa1586')	0.9933333333333333	1	1
('D00528', 'hsa5169')	0.9933333333333333	1	1
('D02289', 'hsa5321')	0.9933333333333333	1	1
('D01276', 'hsa54490')	0.9933333333333333	1	1
('D03217', 'hsa5138')	0.9933333333333333	1	1
('D00421', 'hsa1636')	0.9933333333333333	1	1
('D02008', 'hsa5138')	0.9933333333333333	1	1
('D01276', 'hsa54659')	0.9933333333333333	1	1
('D00043', 'hsa5645')	0.9933333333333333	1	1
('D01071', 'hsa1581')	0.9933333333333333	1	1
('D03736', 'hsa5595')	0.9933333333333333	1	1
('D00528', 'hsa1581')	0.9933333333333333	1	1
('D03252', 'hsa4593')	0.9933333333333333	1	1
('D02655', 'hsa50940')	0.9933333333333333	1	1
('D00231', 'hsa5149')	0.9933333333333333	1	1
('D00542', 'hsa29785')	0.9933333333333333	1	1
('D00002', 'hsa124')	0.9933333333333333	1	1
('D00225', 'hsa1580')	0.9933333333333333	1	1
('D00160', 'hsa5328')	0.9933333333333333	1	1
('D00960', 'hsa1588')	0.9933333333333333	1	1
('D00501', 'hsa5145')	0.9933333333333333	1	1
('D03781', 'hsa1588')	0.9933333333333333	1	1
('D01198', 'hsa5142')	0.9933333333333333	1	1
('D01712', 'hsa27115')	0.9933333333333333	1	1
('D00184', 'hsa5494')	0.9933333333333333	1	1
('D00528', 'hsa1549')	0.9933333333333333	1	0
('D00107', 'hsa142679')	0.9933333333333333	1	1
('D02008', 'hsa5141')	0.9933333333333333	1	1
('D01223', 'hsa8398')	0.9933333333333333	1	1
('D00231', 'hsa8654')	0.9933333333333333	1	1
('D00225', 'hsa9023')	0.9933333333333333	1	1
('D00380', 'hsa260293')	0.9933333333333333	1	1
('D00417', 'hsa5330')	0.9933333333333333	1	1
('D03217', 'hsa5147')	0.9933333333333333	1	1
('D01441', 'hsa5605')	0.9933333333333333	1	1
('D03260', 'hsa5151')	0.9933333333333333	1	1
('D01690', 'hsa8622')	0.9933333333333333	1	1
('D00218', 'hsa762')	0.9933333333333333	1	1
('D03260', 'hsa5150')	0.9933333333333333	1	1
('D00417', 'hsa5137')	0.9933333333333333	1	1
('D00995', 'hsa43')	0.9933333333333333	1	1
('D01441', 'hsa6098')	0.9933333333333333	1	1
('D01825', 'hsa5321')	0.9933333333333333	1	1
('D00528', 'hsa8622')	0.9933333333333333	1	1
('D00574', 'hsa1577')	0.9933333333333333	1	1
('D03260', 'hsa50940')	0.9933333333333333	1	1
('D00225', 'hsa1544')	0.9933333333333333	1	1
('D03115', 'hsa5597')	0.9933333333333333	1	1
('D00118', 'hsa5743')	0.99	1	1
('D01704', 'hsa5138')	0.99	1	1
('D00501', 'hsa5149')	0.99	1	1
('D03733', 'hsa4128')	0.99	1	1
('D03731', 'hsa4129')	0.99	1	1
('D00371', 'hsa5148')	0.99	1	1
('D03260', 'hsa5149')	0.99	1	1
('D03217', 'hsa5149')	0.99	1	1
('D00160', 'hsa5657')	0.99	1	1
('D02008', 'hsa5149')	0.99	1	1
('D03218', 'hsa4915')	0.99	1	1
('D03778', 'hsa1553')	0.99	1	1
('D02008', 'hsa5148')	0.99	1	1
('D03217', 'hsa5151')	0.99	1	1
('D00528', 'hsa6609')	0.99	1	1
('D01223', 'hsa81579')	0.99	1	1
('D03845', 'hsa760')	0.99	1	1
('D02756', 'hsa8940')	0.99	1	1
('D00417', 'hsa5145')	0.99	1	1
('D01441', 'hsa4145')	0.99	1	1
('D01977', 'hsa2050')	0.99	1	1
('D01977', 'hsa4919')	0.99	1	1
('D00960', 'hsa1555')	0.99	1	1
('D01425', 'hsa64816')	0.99	1	1
('D03350', 'hsa4593')	0.99	1	1
('D00394', 'hsa1571')	0.99	1	1
('D00459', 'hsa1636')	0.99	1	1
('D00574', 'hsa9420')	0.99	1	1
('D00518', 'hsa762')	0.99	1	1
('D04024', 'hsa3645')	0.99	1	1
('D00184', 'hsa58190')	0.99	1	1
('D00371', 'hsa5140')	0.99	1	1
('D03784', 'hsa1558')	0.99	1	1
('D03781', 'hsa1571')	0.99	1	1
('D00542', 'hsa1557')	0.99	1	1
('D00139', 'hsa284541')	0.99	1	1
('D03115', 'hsa225689')	0.99	1	1
('D03218', 'hsa2051')	0.99	1	1
('D03218', 'hsa1969')	0.99	1	1
('D03899', 'hsa7155')	0.99	1	1
('D03769', 'hsa1636')	0.99	1	1
('D00380', 'hsa1586')	0.99	1	1
('D00577', 'hsa2880')	0.99	1	1
('D01690', 'hsa50940')	0.99	1	1
('D00528', 'hsa260293')	0.99	1	1
('D00107', 'hsa5478')	0.99	1	1
('D00107', 'hsa53938')	0.99	1	1
('D00107', 'hsa5533')	0.99	1	1
('D01071', 'hsa1559')	0.99	1	1
('D00574', 'hsa1548')	0.99	1	1
('D01425', 'hsa1548')	0.99	1	1
('D02042', 'hsa5149')	0.99	1	1
('D01133', 'hsa5149')	0.99	1	1
('D00655', 'hsa760')	0.99	1	1
('D00107', 'hsa51207')	0.99	1	1
('D02731', 'hsa5137')	0.99	1	1
('D00691', 'hsa5137')	0.99	1	1
('D01425', 'hsa1545')	0.99	1	1
('D00227', 'hsa50940')	0.99	1	1
('D00141', 'hsa5743')	0.99	1	1
('D03736', 'hsa5600')	0.99	1	1
('D00437', 'hsa9023')	0.99	1	1
('D01704', 'hsa5142')	0.99	1	1
('D04025', 'hsa3645')	0.99	1	1
('D01223', 'hsa5322')	0.99	1	1
('D00380', 'hsa5740')	0.99	1	1
('D00574', 'hsa1551')	0.99	1	1
('D00332', 'hsa64850')	0.99	1	1
('D00043', 'hsa1215')	0.99	1	1
('D01441', 'hsa7075')	0.99	1	1
('D04023', 'hsa238')	0.99	1	1
('D01704', 'hsa10846')	0.99	1	1
('D00107', 'hsa5479')	0.99	1	1
('D02229', 'hsa5138')	0.99	1	1
('D00542', 'hsa284541')	0.99	1	1
('D00417', 'hsa5336')	0.99	1	1
('D00145', 'hsa1719')	0.99	1	1
('D00139', 'hsa1565')	0.99	1	1
('D00437', 'hsa1594')	0.99	1	1
('D00218', 'hsa766')	0.99	1	1
('D00002', 'hsa114')	0.99	1	1
('D00542', 'hsa4051')	0.99	1	1
('D01223', 'hsa64600')	0.99	1	1
('D00002', 'hsa3945')	0.99	1	1
('D02008', 'hsa5152')	0.99	1	1
('D02008', 'hsa50940')	0.99	1	1
('D03807', 'hsa231')	0.99	1	1
('D00139', 'hsa10858')	0.99	1	1
('D00652', 'hsa760')	0.99	1	1
('D00107', 'hsa5515')	0.99	1	1
('D01071', 'hsa1594')	0.99	1	1
('D00542', 'hsa10858')	0.99	1	1
('D01198', 'hsa50940')	0.99	1	1
('D02880', 'hsa23097')	0.9866666666666667	1	1
('D00417', 'hsa5331')	0.9866666666666667	1	1
('D00542', 'hsa1572')	0.9866666666666667	1	1
('D00380', 'hsa1579')	0.9866666666666667	1	1
('D04025', 'hsa7010')	0.9866666666666667	1	1
('D01441', 'hsa2322')	0.9866666666666667	1	1
('D00002', 'hsa115')	0.9866666666666667	1	1
('D01549', 'hsa1636')	0.9866666666666667	1	1
('D00002', 'hsa109')	0.9866666666666667	1	1
('D00043', 'hsa6768')	0.9866666666666667	1	1
('D00574', 'hsa64816')	0.9866666666666667	1	1
('D01133', 'hsa5148')	0.9866666666666667	1	1
('D03756', 'hsa1636')	0.9866666666666667	1	1
('D00543', 'hsa27032')	0.9866666666666667	1	1
('D00130', 'hsa5743')	0.9866666666666667	1	1
('D00160', 'hsa3002')	0.9866666666666667	1	1
('D01911', 'hsa7150')	0.9866666666666667	1	1
('D04024', 'hsa6259')	0.9866666666666667	1	1
('D01071', 'hsa10858')	0.9866666666666667	1	1
('D00501', 'hsa55512')	0.9866666666666667	1	1
('D00158', 'hsa5743')	0.9866666666666667	1	1
('D00231', 'hsa5148')	0.9866666666666667	1	1
('D00528', 'hsa1580')	0.9866666666666667	1	1
('D01441', 'hsa5606')	0.9866666666666667	1	1
('D00528', 'hsa1572')	0.9866666666666667	1	1
('D00380', 'hsa1571')	0.9866666666666667	1	1
('D00394', 'hsa1593')	0.9866666666666667	1	1
('D04025', 'hsa4593')	0.9866666666666667	1	1
('D00574', 'hsa51302')	0.9866666666666667	1	1
('D00528', 'hsa10846')	0.9866666666666667	1	1
('D01441', 'hsa2065')	0.9866666666666667	1	1
('D03716', 'hsa5742')	0.9866666666666667	1	1
('D02042', 'hsa5148')	0.9866666666666667	1	1
('D03845', 'hsa759')	0.9866666666666667	1	1
('D00139', 'hsa29785')	0.9866666666666667	1	1
('D00528', 'hsa1583')	0.9866666666666667	1	1
('D01256', 'hsa759')	0.9866666666666667	1	1
('D00380', 'hsa1589')	0.9866666666666667	1	1
('D03816', 'hsa3156')	0.9866666666666667	1	1
('D00463', 'hsa5743')	0.9866666666666667	1	1
('D00650', 'hsa760')	0.9866666666666667	1	1
('D00380', 'hsa51302')	0.9866666666666667	1	1
('D03217', 'hsa5148')	0.9866666666666667	1	1
('D00417', 'hsa55512')	0.9866666666666667	1	1
('D00566', 'hsa5743')	0.9866666666666667	1	1
('D00622', 'hsa1636')	0.9866666666666667	1	1
('D02880', 'hsa1020')	0.9866666666666667	1	1
('D00577', 'hsa2878')	0.9866666666666667	1	1
('D04025', 'hsa2065')	0.9866666666666667	1	1
('D01704', 'hsa50940')	0.9866666666666667	1	1
('D00186', 'hsa7153')	0.9866666666666667	1	1
('D00542', 'hsa1593')	0.9866666666666667	1	1
('D00371', 'hsa10846')	0.9866666666666667	1	1
('D01667', 'hsa1636')	0.9866666666666667	1	1
('D01198', 'hsa5143')	0.9866666666666667	1	1
('D00652', 'hsa762')	0.9866666666666667	1	1
('D00043', 'hsa5327')	0.9866666666666667	1	1
('D00528', 'hsa5337')	0.9866666666666667	1	1
('D00652', 'hsa765')	0.9866666666666667	1	1
('D02229', 'hsa5148')	0.9866666666666667	1	1
('D00574', 'hsa1571')	0.9866666666666667	1	1
('D00653', 'hsa767')	0.9866666666666667	1	1
('D00437', 'hsa1583')	0.9866666666666667	1	1
('D00691', 'hsa8622')	0.9866666666666667	1	1
('D00437', 'hsa1588')	0.9866666666666667	1	1
('D02564', 'hsa4129')	0.9866666666666667	1	1
('D01704', 'hsa5151')	0.9866666666666667	1	1
('D00437', 'hsa1558')	0.9866666666666667	1	1
('D00005', 'hsa3712')	0.9866666666666667	1	1
('D00380', 'hsa1549')	0.9866666666666667	1	1
('D01196', 'hsa761')	0.9866666666666667	1	1
('D01256', 'hsa760')	0.9866666666666667	1	1
('D00624', 'hsa1636')	0.9866666666666667	1	1
('D00285', 'hsa1719')	0.9866666666666667	1	1
('D00437', 'hsa1579')	0.9866666666666667	1	1
('D04025', 'hsa238')	0.9866666666666667	1	1
('D00410', 'hsa1593')	0.9866666666666667	1	1
('D00528', 'hsa10858')	0.9866666666666667	1	1
('D00577', 'hsa2876')	0.9833333333333333	1	1
('D00650', 'hsa759')	0.9833333333333333	1	1
('D02709', 'hsa5743')	0.9833333333333333	1	1
('D00139', 'hsa1549')	0.9833333333333333	1	1
('D00410', 'hsa64816')	0.9833333333333333	1	1
('D00655', 'hsa759')	0.9833333333333333	1	1
('D00107', 'hsa5470')	0.9833333333333333	1	1
('D00574', 'hsa9023')	0.9833333333333333	1	1
('D00410', 'hsa1583')	0.9833333333333333	1	0
('D00545', 'hsa513')	0.9833333333333333	1	1
('D01425', 'hsa1558')	0.9833333333333333	1	1
('D00184', 'hsa1033')	0.9833333333333333	1	1
('D00410', 'hsa1545')	0.9833333333333333	1	1
('D00658', 'hsa759')	0.9833333333333333	1	1
('D03778', 'hsa1559')	0.9833333333333333	1	1
('D03217', 'hsa50940')	0.9833333333333333	1	1
('D01276', 'hsa7367')	0.9833333333333333	1	1
('D01223', 'hsa30814')	0.9833333333333333	1	1
('D00528', 'hsa5142')	0.9833333333333333	1	1
('D00139', 'hsa1559')	0.9833333333333333	1	1
('D00417', 'hsa5158')	0.9833333333333333	1	1
('D02451', 'hsa1543')	0.9833333333333333	1	1
('D01977', 'hsa2065')	0.9833333333333333	1	1
('D02756', 'hsa116447')	0.9833333333333333	1	1
('D00528', 'hsa1589')	0.9833333333333333	1	1
('D01196', 'hsa762')	0.9833333333333333	1	1
('D01071', 'hsa9420')	0.9833333333333333	1	1
('D00107', 'hsa58190')	0.9833333333333333	1	1
('D01198', 'hsa5137')	0.9833333333333333	1	1
('D00437', 'hsa1585')	0.9833333333333333	1	0
('D01441', 'hsa2264')	0.9833333333333333	1	1
('D02017', 'hsa5148')	0.9833333333333333	1	1
('D00501', 'hsa5143')	0.9833333333333333	1	1
('D00107', 'hsa28227')	0.9833333333333333	1	1
('D00964', 'hsa1543')	0.9833333333333333	1	1
('D03689', 'hsa5743')	0.9833333333333333	1	1
('D00574', 'hsa1565')	0.9833333333333333	1	1
('D00501', 'hsa5136')	0.9833333333333333	1	1
('D02655', 'hsa5152')	0.9833333333333333	1	1
('D03736', 'hsa5598')	0.9833333333333333	1	1
('D00538', 'hsa762')	0.9833333333333333	1	1
('D00227', 'hsa5151')	0.9833333333333333	1	1
('D01712', 'hsa5138')	0.9833333333333333	1	1
('D02559', 'hsa4128')	0.9833333333333333	1	1
('D00107', 'hsa63904')	0.9833333333333333	1	1
('D00501', 'hsa6610')	0.9833333333333333	1	1
('D02731', 'hsa5148')	0.9833333333333333	1	1
('D00410', 'hsa1555')	0.9833333333333333	1	1
('D00107', 'hsa390956')	0.9833333333333333	1	1
('D03260', 'hsa8654')	0.9833333333333333	1	1
('D00362', 'hsa1636')	0.9833333333333333	1	1
('D00417', 'hsa5148')	0.9833333333333333	1	1
('D01578', 'hsa5743')	0.9833333333333333	1	1
('D00225', 'hsa1583')	0.9833333333333333	1	1
('D00410', 'hsa284541')	0.9833333333333333	1	1
('D00043', 'hsa2160')	0.9833333333333333	1	1
('D01425', 'hsa1571')	0.9833333333333333	1	1
('D00141', 'hsa5742')	0.9833333333333333	1	1
('D00568', 'hsa5743')	0.9833333333333333	1	1
('D02042', 'hsa5140')	0.9833333333333333	1	1
('D02229', 'hsa5142')	0.9833333333333333	1	1
('D00417', 'hsa5141')	0.9833333333333333	1	1
('D00655', 'hsa761')	0.9833333333333333	1	1
('D00528', 'hsa1551')	0.9833333333333333	1	1
('D00380', 'hsa1576')	0.9833333333333333	1	1
('D00029', 'hsa5091')	0.9833333333333333	1	1
('D00160', 'hsa2160')	0.9833333333333333	1	1
('D00528', 'hsa5740')	0.9833333333333333	1	1
('D02229', 'hsa8654')	0.9833333333333333	1	1
('D02655', 'hsa5147')	0.9833333333333333	1	1
('D00542', 'hsa8529')	0.9833333333333333	1	1
('D01441', 'hsa6259')	0.9833333333333333	1	1
('D00528', 'hsa9023')	0.9833333333333333	1	1
('D00231', 'hsa5150')	0.9833333333333333	1	1
('D04025', 'hsa10461')	0.9833333333333333	1	1
('D00184', 'hsa9150')	0.9833333333333333	1	1
('D00410', 'hsa29785')	0.9833333333333333	1	1
('D00139', 'hsa1579')	0.9833333333333333	1	1
('D00184', 'hsa5537')	0.9833333333333333	1	1
('D00184', 'hsa5470')	0.9833333333333333	1	1
('D03778', 'hsa1543')	0.9833333333333333	1	1
('D01425', 'hsa1588')	0.98	1	1
('D02229', 'hsa5147')	0.98	1	1
('D00437', 'hsa1571')	0.98	1	1
('D00043', 'hsa1803')	0.98	1	1
('D00528', 'hsa1584')	0.98	1	1
('D00043', 'hsa3817')	0.98	1	1
('D00574', 'hsa1573')	0.98	1	1
('D02229', 'hsa5151')	0.98	1	1
('D00970', 'hsa5742')	0.98	1	1
('D02880', 'hsa983')	0.98	1	1
('D01071', 'hsa1571')	0.98	1	1
('D03775', 'hsa1636')	0.98	1	1
('D00437', 'hsa1589')	0.98	1	1
('D01441', 'hsa2263')	0.98	1	1
('D00542', 'hsa9420')	0.98	1	1
('D00410', 'hsa1543')	0.98	1	0
('D01198', 'hsa5148')	0.98	1	1
('D00528', 'hsa5333')	0.98	1	1
('D00437', 'hsa5740')	0.98	1	1
('D04025', 'hsa4486')	0.98	1	1
('D01276', 'hsa7363')	0.98	1	1
('D04023', 'hsa4919')	0.98	1	1
('D00139', 'hsa1558')	0.98	1	1
('D00160', 'hsa5650')	0.98	1	1
('D00043', 'hsa5657')	0.98	1	1
('D00528', 'hsa5143')	0.98	1	1
('D02769', 'hsa5834')	0.98	1	1
('D01425', 'hsa1580')	0.98	1	1
('D01704', 'hsa5150')	0.98	1	1
('D02008', 'hsa5147')	0.98	1	1
('D01425', 'hsa1553')	0.98	1	1
('D00139', 'hsa1583')	0.98	1	1
('D00160', 'hsa10747')	0.98	1	1
('D00131', 'hsa218')	0.98	1	1
('D00574', 'hsa1559')	0.98	1	1
('D00577', 'hsa2879')	0.98	1	1
('D02214', 'hsa7155')	0.98	1	1
('D03670', 'hsa1580')	0.98	1	1
('D01198', 'hsa5144')	0.98	1	1
('D01425', 'hsa1577')	0.98	1	1
('D00184', 'hsa11266')	0.98	1	1
('D00574', 'hsa1562')	0.98	1	1
('D00542', 'hsa1581')	0.98	1	1
('D01061', 'hsa8940')	0.98	1	1
('D00225', 'hsa4051')	0.98	1	1
('D00691', 'hsa5144')	0.98	1	1
('D00184', 'hsa134510')	0.98	1	1
('D00542', 'hsa1553')	0.98	1	1
('D03670', 'hsa1571')	0.98	1	1
('D00547', 'hsa513')	0.98	1	1
('D00231', 'hsa50940')	0.98	1	1
('D03670', 'hsa199974')	0.98	1	1
('D00519', 'hsa760')	0.98	1	1
('D00380', 'hsa9420')	0.98	1	1
('D00417', 'hsa8654')	0.98	1	1
('D00227', 'hsa10846')	0.98	1	1
('D03781', 'hsa1558')	0.98	1	1
('D02017', 'hsa5149')	0.98	1	1
('D00417', 'hsa5332')	0.98	1	1
('D01196', 'hsa759')	0.98	1	1
('D03781', 'hsa1543')	0.98	1	1
('D00528', 'hsa284541')	0.98	1	1
('D04025', 'hsa3480')	0.98	1	1
('D01513', 'hsa5742')	0.98	1	1
('D00227', 'hsa5136')	0.98	1	1
('D00654', 'hsa762')	0.98	1	1
('D00410', 'hsa1573')	0.98	1	1
('D00139', 'hsa1553')	0.98	1	1
('D00528', 'hsa1579')	0.98	1	1
('D00160', 'hsa6768')	0.98	1	1
('D01704', 'hsa8654')	0.98	1	1
('D01071', 'hsa1558')	0.98	1	1
('D00107', 'hsa9150')	0.98	1	1
('D01223', 'hsa5320')	0.98	1	1
('D00528', 'hsa1558')	0.98	1	1
('D00902', 'hsa4758')	0.98	1	1
('D03670', 'hsa1555')	0.98	1	1
('D02769', 'hsa5837')	0.98	1	1
('D00417', 'hsa5338')	0.9766666666666667	1	1
('D00225', 'hsa1553')	0.9766666666666667	1	1
('D02731', 'hsa5150')	0.9766666666666667	1	1
('D01198', 'hsa8654')	0.9766666666666667	1	1
('D03670', 'hsa1565')	0.9766666666666667	1	1
('D00332', 'hsa64902')	0.9766666666666667	1	1
('D00225', 'hsa1557')	0.9766666666666667	1	1
('D00574', 'hsa1543')	0.9766666666666667	1	1
('D00542', 'hsa1586')	0.9766666666666667	1	1
('D00518', 'hsa760')	0.9766666666666667	1	1
('D02451', 'hsa1559')	0.9766666666666667	1	1
('D01862', 'hsa3156')	0.9766666666666667	1	1
('D00574', 'hsa4051')	0.9766666666666667	1	1
('D01432', 'hsa7156')	0.9766666666666667	1	1
('D00518', 'hsa759')	0.9766666666666667	1	1
('D00964', 'hsa1571')	0.9766666666666667	1	1
('D02166', 'hsa7155')	0.9766666666666667	1	1
('D00410', 'hsa1577')	0.9766666666666667	1	1
('D00528', 'hsa55512')	0.9766666666666667	1	1
('D00394', 'hsa51004')	0.9766666666666667	1	1
('D00371', 'hsa5152')	0.9766666666666667	1	1
('D00043', 'hsa10747')	0.9766666666666667	1	1
('D02756', 'hsa7155')	0.9766666666666667	1	1
('D00960', 'hsa1543')	0.9766666666666667	1	1
('D00653', 'hsa759')	0.9766666666666667	1	1
('D01441', 'hsa7535')	0.9766666666666667	1	1
('D00139', 'hsa51302')	0.9766666666666667	1	1
('D02581', 'hsa4129')	0.9766666666666667	1	1
('D00227', 'hsa5137')	0.9766666666666667	1	1
('D00394', 'hsa1573')	0.9766666666666667	1	1
('D00160', 'hsa64499')	0.9766666666666667	1	1
('D02042', 'hsa5152')	0.9766666666666667	1	1
('D00332', 'hsa2806')	0.9766666666666667	1	1
('D00002', 'hsa196883')	0.9766666666666667	1	1
('D01665', 'hsa8972')	0.9766666666666667	1	1
('D01425', 'hsa1576')	0.9766666666666667	1	1
('D00528', 'hsa1577')	0.9766666666666667	1	1
('D00332', 'hsa9945')	0.9766666666666667	1	1
('D00139', 'hsa199974')	0.9766666666666667	1	1
('D00691', 'hsa5143')	0.9766666666666667	1	1
('D00621', 'hsa1636')	0.9766666666666667	1	1
('D01704', 'hsa27115')	0.9766666666666667	1	1
('D00410', 'hsa1565')	0.9766666666666667	1	1
('D00652', 'hsa759')	0.9766666666666667	1	1
('D01133', 'hsa5150')	0.9766666666666667	1	1
('D01240', 'hsa476')	0.9766666666666667	1	1
('D00542', 'hsa1584')	0.9766666666666667	1	1
('D01441', 'hsa7294')	0.9766666666666667	1	1
('D00325', 'hsa5321')	0.9766666666666667	1	1
('D01367', 'hsa5321')	0.9766666666666667	1	1
('D00574', 'hsa1593')	0.9766666666666667	1	1
('D03710', 'hsa5742')	0.9766666666666667	1	1
('D02168', 'hsa116447')	0.9766666666666667	1	1
('D02562', 'hsa4129')	0.9766666666666667	1	1
('D00184', 'hsa5523')	0.9733333333333334	1	1
('D00380', 'hsa8529')	0.9733333333333334	1	1
