DT_pair	Predicted_score_class1	Predicted_Class	Actual_Class
('D00656', 'hsa3778')	0.6536343560211392	1	1
('D02356', 'hsa3768')	0.6534259472292836	1	1
('D00293', 'hsa2743')	0.6528188861078998	1	1
('D02356', 'hsa27133')	0.6525841048245921	1	1
('D00512', 'hsa6331')	0.6523418991116836	1	1
('D00530', 'hsa2564')	0.6523117835540398	1	1
('D00542', 'hsa8913')	0.6521798167549868	1	1
('D02088', 'hsa6336')	0.6521309319345125	1	0
('D00642', 'hsa3743')	0.6520945883302486	1	1
('D00524', 'hsa1136')	0.6519663424523939	1	1
('D00546', 'hsa2890')	0.6518219311523793	1	1
('D00726', 'hsa1138')	0.6516694621997743	1	0
('D00512', 'hsa779')	0.6511641077887612	1	1
('D00252', 'hsa6332')	0.6507404847768636	1	1
('D03830', 'hsa779')	0.6502080896515848	1	1
('D00331', 'hsa2554')	0.6502014901920782	1	1
('D00512', 'hsa55503')	0.6497112734851177	1	1
('D00547', 'hsa2742')	0.6494007327494412	1	1
('D00451', 'hsa3359')	0.6489479166253121	1	1
('D00326', 'hsa3782')	0.648880719030308	1	1
('D00294', 'hsa23704')	0.6486388103788981	1	1
('D02356', 'hsa3764')	0.6484123139951185	1	1
('D00294', 'hsa3783')	0.6476352925572504	1	1
('D00294', 'hsa2891')	0.647066066999281	1	1
('D00380', 'hsa3758')	0.6464606727782864	1	1
('D00549', 'hsa2564')	0.6462008523102537	1	1
('D00303', 'hsa6330')	0.6456212480377536	1	1
('D00548', 'hsa2554')	0.6452650844386183	1	1
('D02546', 'hsa2901')	0.6452241019907586	1	1
('D02356', 'hsa83795')	0.6448615863816611	1	1
('D00616', 'hsa3741')	0.6442021800010906	1	1
('D00552', 'hsa6329')	0.6439126122052522	1	1
('D00538', 'hsa6328')	0.6439032433095205	1	1
('D01799', 'hsa3767')	0.643558153799955	1	1
('D00512', 'hsa5310')	0.6435140681482632	1	1
('D03830', 'hsa3737')	0.6429867502381353	1	1
('D00294', 'hsa27094')	0.6426644118157812	1	1
('D00326', 'hsa3780')	0.6424135185895671	1	1
('D03180', 'hsa2554')	0.6422300817032544	1	1
('D02356', 'hsa3763')	0.6420121408306857	1	1
('D01275', 'hsa6263')	0.641971583746161	1	1
('D02087', 'hsa6323')	0.6419017606956783	1	1
('D00354', 'hsa6335')	0.6417072404265384	1	1
('D00639', 'hsa6335')	0.6415830668466693	1	1
('D00677', 'hsa170572')	0.6415716963564125	1	1
('D00332', 'hsa55503')	0.6413684729540817	1	1
('D00611', 'hsa1134')	0.6409980151376337	1	1
('D02409', 'hsa6261')	0.6406780292141555	1	1
('D00136', 'hsa2902')	0.6404551698748274	1	1
('D02356', 'hsa27094')	0.6402653095264204	1	1
('D00544', 'hsa2890')	0.6399692800695498	1	1
('D00354', 'hsa6326')	0.6397806504735404	1	1
('D00293', 'hsa2741')	0.6394074202468005	1	1
('D01243', 'hsa6336')	0.6375995208502623	1	1
('D02261', 'hsa3738')	0.6373751819664244	1	1
('D00528', 'hsa5025')	0.6372819329922969	1	1
('D02356', 'hsa6330')	0.6365922246277184	1	1
('D00438', 'hsa781')	0.6365676672572076	1	0
('D00552', 'hsa6328')	0.6364726045324545	1	1
('D00294', 'hsa3764')	0.6364093768843265	1	1
('D00545', 'hsa3736')	0.6362474722821225	1	1
('D02461', 'hsa2554')	0.636073378579893	1	1
('D02356', 'hsa8912')	0.6356552170517797	1	1
('D00543', 'hsa2741')	0.6355793074158329	1	1
('D02356', 'hsa8913')	0.6353313936080368	1	1
('D00759', 'hsa1135')	0.6351623683701579	1	1
('D02356', 'hsa6329')	0.6340791460664856	1	1
('D00538', 'hsa8913')	0.6338470322626882	1	1
('D00611', 'hsa1138')	0.6335493229174404	1	1
('D00560', 'hsa5310')	0.6326493222065835	1	1
('D01253', 'hsa2554')	0.632467861025748	1	1
('D00524', 'hsa55584')	0.6318611717592173	1	1
('D00649', 'hsa6338')	0.6314791499224889	1	1
('D02356', 'hsa7881')	0.6313771635545877	1	1
('D00294', 'hsa27345')	0.6302537107607505	1	1
('D00524', 'hsa1135')	0.6297113159176658	1	1
('D00499', 'hsa55584')	0.6295042665770589	1	1
('D00538', 'hsa6331')	0.629488007991741	1	0
('D00704', 'hsa2554')	0.6291880411233164	1	1
('D00711', 'hsa2554')	0.6291241546008961	1	1
('D01295', 'hsa10369')	0.6287536552552923	1	1
('D00761', 'hsa1135')	0.6278299002886285	1	1
('D00618', 'hsa8912')	0.6277394668092426	1	1
('D00798', 'hsa3763')	0.6271832906336023	1	1
('D02409', 'hsa6263')	0.6271791836932625	1	1
('D05453', 'hsa1134')	0.6267052593939786	1	1
('D02356', 'hsa8514')	0.626521679483946	1	1
('D02356', 'hsa3783')	0.6263962071477173	1	1
('D02356', 'hsa6332')	0.6262307586889267	1	1
('D00649', 'hsa9311')	0.6253221026627387	1	1
('D00543', 'hsa3736')	0.6248623990316848	1	1
('D00552', 'hsa6336')	0.6244505211541101	1	1
('D02356', 'hsa55515')	0.6242812642082436	1	1
('D00617', 'hsa773')	0.6236406207067517	1	1
('D02272', 'hsa8645')	0.6234096355260326	1	1
('D02356', 'hsa10008')	0.6232331388268445	1	1
('D00546', 'hsa2554')	0.622859048808357	1	1
('D00338', 'hsa2554')	0.6227002919773224	1	1
('D00677', 'hsa9177')	0.6224673630091706	1	1
('D00616', 'hsa775')	0.6217620913305152	1	1
('D02272', 'hsa3741')	0.6213969153210616	1	1
('D00544', 'hsa2741')	0.6207894185994962	1	1
('D00547', 'hsa3736')	0.6206490866013099	1	1
('D00726', 'hsa285242')	0.6206234779470633	1	1
('D00294', 'hsa2892')	0.6205423366227893	1	1
('D00539', 'hsa8913')	0.6193607931393457	1	1
('D00640', 'hsa6335')	0.618711401443728	1	1
('D02356', 'hsa3773')	0.6183499858187111	1	1
('D00740', 'hsa6261')	0.6180408358136942	1	1
('D02041', 'hsa2743')	0.6178732042302301	1	0
('D02356', 'hsa3752')	0.6178439699827318	1	1
('D00649', 'hsa51802')	0.6175755198842979	1	1
('D02546', 'hsa2897')	0.6170809881519472	1	1
('D00552', 'hsa6332')	0.6170698159136582	1	1
('D00735', 'hsa8645')	0.616984349384282	1	1
('D00335', 'hsa3758')	0.6169540430181167	1	1
('D00349', 'hsa778')	0.6165871240511689	1	1
('D00294', 'hsa56659')	0.6163917544352754	1	1
('D00642', 'hsa8645')	0.6158702288441644	1	1
('D00438', 'hsa775')	0.6153943116213834	1	1
('D02163', 'hsa3782')	0.6148591551794206	1	1
('D00633', 'hsa9177')	0.6144775218671903	1	1
('D02356', 'hsa3757')	0.6142820926676236	1	1
('D00252', 'hsa6331')	0.6141946583640128	1	1
('D00499', 'hsa8973')	0.6140598397432239	1	1
('D06106', 'hsa2554')	0.6138913415692474	1	1
('D00464', 'hsa2554')	0.6115871240657136	1	1
('D00283', 'hsa9177')	0.6114535372979453	1	1
('D01799', 'hsa3758')	0.6109721687672466	1	0
('D00512', 'hsa6329')	0.6103314896793951	1	1
('D00775', 'hsa2893')	0.6103167346668835	1	1
('D00293', 'hsa2742')	0.6097706524816818	1	1
('D03830', 'hsa3736')	0.6096590010897851	1	1
('D00593', 'hsa3767')	0.609488800588755	1	0
('D00303', 'hsa6331')	0.6089880709048998	1	1
('D02356', 'hsa8645')	0.6088085821262047	1	1
('D00544', 'hsa3736')	0.6082232771980437	1	1
('D00373', 'hsa3763')	0.6079025231346147	1	1
('D02566', 'hsa6532')	0.6078748815407122	1	0
('D00740', 'hsa6262')	0.6078736903810097	1	1
('D00499', 'hsa2566')	0.6072688621388241	1	1
('D00816', 'hsa3782')	0.6062586646302345	1	1
('D00294', 'hsa10008')	0.6052467634782353	1	1
('D00740', 'hsa6263')	0.6048208627151267	1	1
('D00823', 'hsa3763')	0.604326747333378	1	1
('D00618', 'hsa5310')	0.6042404507857564	1	1
('D00349', 'hsa8913')	0.6041982727659304	1	1
('D00252', 'hsa6324')	0.6041941820873458	1	1
('D00499', 'hsa1135')	0.6041353440995132	1	1
('D02087', 'hsa6331')	0.6039401328554452	1	1
('D00349', 'hsa8911')	0.6028429232675958	1	1
('D00349', 'hsa8912')	0.6016220095357769	1	1
('D00642', 'hsa3741')	0.5988195666037998	1	1
('D00638', 'hsa6331')	0.5977512453173246	1	1
('D04034', 'hsa3781')	0.5972009176134526	1	1
('D05024', 'hsa774')	0.5969263497226713	1	0
('D00642', 'hsa9424')	0.596898118358405	1	1
('D02262', 'hsa9312')	0.5966069219435438	1	1
('D00294', 'hsa3756')	0.5959202078817548	1	1
('D00227', 'hsa1080')	0.5948337258824146	1	1
('D02546', 'hsa2900')	0.5947755499343926	1	1
('D05024', 'hsa8911')	0.5943680804232535	1	1
('D00547', 'hsa2890')	0.5942262066237475	1	1
('D00477', 'hsa6331')	0.5937736752458114	1	1
('D00775', 'hsa2901')	0.5934535450248134	1	1
('D03830', 'hsa3738')	0.5917646582616168	1	1
('D00319', 'hsa773')	0.5916481554739351	1	1
('D02347', 'hsa6263')	0.5914231171954758	1	0
('D00611', 'hsa1139')	0.5911353348874937	1	1
('D02356', 'hsa3741')	0.5904749546102352	1	1
('D00332', 'hsa6331')	0.5904531072688028	1	1
('D00649', 'hsa40')	0.5903520417738625	1	1
('D00294', 'hsa7881')	0.5890421946489353	1	1
('D01453', 'hsa3783')	0.588033494095338	1	1
('D01287', 'hsa8645')	0.5877427780949473	1	1
('D00524', 'hsa57053')	0.5866315632329221	1	1
('D01453', 'hsa1080')	0.5857065832720096	1	1
('D00616', 'hsa778')	0.5855437981674517	1	1
('D00547', 'hsa2570')	0.5851459092170406	1	0
('D00326', 'hsa3781')	0.5845823476904157	1	1
('D02356', 'hsa23630')	0.5837833188137314	1	1
('D02356', 'hsa6328')	0.5832648276566605	1	1
('D03830', 'hsa778')	0.5821679067988855	1	1
('D00739', 'hsa6336')	0.5818927432120167	1	1
('D03274', 'hsa3782')	0.5802712731240772	1	1
('D00294', 'hsa23630')	0.5790704115096684	1	1
('D00349', 'hsa786')	0.5777523495406839	1	1
('D00775', 'hsa6336')	0.577703794077214	1	1
('D00499', 'hsa1136')	0.5775728599239808	1	1
('D00546', 'hsa2741')	0.5774256892545555	1	1
('D00726', 'hsa3359')	0.5773907753061791	1	1
('D02087', 'hsa6329')	0.5757166688325197	1	1
('D00726', 'hsa9177')	0.5740910532353997	1	1
('D02356', 'hsa5310')	0.573413951485471	1	1
('D00640', 'hsa6331')	0.5723762193997806	1	1
('D02630', 'hsa8911')	0.5720925462778592	1	1
('D03878', 'hsa116443')	0.5715560804925068	1	1
('D02207', 'hsa2554')	0.5710236673513635	1	1
('D02088', 'hsa8645')	0.5709638453447158	1	0
('D00394', 'hsa3782')	0.5708305744653402	1	0
('D02261', 'hsa9312')	0.5705232505510802	1	1
('D02272', 'hsa9424')	0.5698120107330779	1	1
('D02356', 'hsa3778')	0.5688722060024594	1	1
('D00775', 'hsa2891')	0.5676278109076913	1	1
('D02630', 'hsa8912')	0.566151903597007	1	1
('D00542', 'hsa3736')	0.5646955090900977	1	0
('D04034', 'hsa3782')	0.5633444978538932	1	1
('D00294', 'hsa8514')	0.5606241535957727	1	1
('D00294', 'hsa3758')	0.5600950768084727	1	1
('D00524', 'hsa8973')	0.5598382993610784	1	1
('D03830', 'hsa3746')	0.5591727043568765	1	1
('D02356', 'hsa6336')	0.5584118560759714	1	1
('D00711', 'hsa116443')	0.5579548549653347	1	1
('D02098', 'hsa6336')	0.5555226089731287	1	1
('D00648', 'hsa786')	0.5554992894962154	1	1
('D00647', 'hsa3756')	0.5545409447362059	1	0
('D00539', 'hsa8911')	0.5541355160777983	1	1
('D00616', 'hsa3746')	0.5537621226104671	1	1
('D03365', 'hsa1137')	0.552243017842848	1	0
('D02041', 'hsa2742')	0.5521139217847761	1	1
('D00499', 'hsa1137')	0.5508907755130261	1	1
('D00110', 'hsa6531')	0.5505604664124468	1	1
('D00349', 'hsa783')	0.5499090981510981	1	1
('D00499', 'hsa1134')	0.5497407479783735	1	0
('D00136', 'hsa116443')	0.5493202614288346	1	0
('D05453', 'hsa1139')	0.5468060911478791	1	1
('D00726', 'hsa1140')	0.5446458370467925	1	1
('D00326', 'hsa3763')	0.5434747589113752	1	1
('D00639', 'hsa6331')	0.5431192789736407	1	1
('D00765', 'hsa1135')	0.54249686166994	1	1
('D00332', 'hsa6329')	0.5421107020657084	1	1
('D00528', 'hsa1080')	0.5419496971381531	1	0
('D00775', 'hsa2890')	0.5414403975587879	1	1
('D00741', 'hsa8645')	0.5414074426019028	1	1
('D03274', 'hsa3781')	0.5409581692802963	1	1
('D03365', 'hsa1136')	0.5403135322595265	1	1
('D00294', 'hsa3752')	0.5399759114063432	1	1
('D00619', 'hsa778')	0.5396865766896476	1	0
('D02356', 'hsa57657')	0.5396318070471715	1	1
('D03365', 'hsa1141')	0.5392907561409455	1	1
('D00513', 'hsa3359')	0.5392609831333254	1	1
('D02356', 'hsa3756')	0.5385381173085892	1	1
('D00367', 'hsa6530')	0.5378798750958579	1	1
('D00548', 'hsa2570')	0.5374626645413161	1	0
('D02347', 'hsa6262')	0.5374356390048312	1	0
('D00524', 'hsa1137')	0.5358478987363151	1	1
('D00607', 'hsa6530')	0.5350173511992218	1	1
('D02356', 'hsa3779')	0.5336075318718514	1	1
('D03365', 'hsa8973')	0.5330384930889385	1	1
('D00536', 'hsa2742')	0.5330055224083025	1	1
('D00775', 'hsa2897')	0.5326808882992898	1	1
('D00336', 'hsa3767')	0.5324023972203481	1	0
('D00775', 'hsa6331')	0.5317852010473958	1	1
('D00726', 'hsa1134')	0.5315068123467063	1	1
('D01108', 'hsa781')	0.5301467005566114	1	1
('D00549', 'hsa2570')	0.5288536372336543	1	1
('D00638', 'hsa6336')	0.528038913035181	1	0
('D00799', 'hsa3781')	0.5278561805575788	1	1
('D00438', 'hsa773')	0.5273791681859911	1	0
('D00775', 'hsa6323')	0.5269926833026034	1	0
('D00823', 'hsa3780')	0.5263469764012625	1	1
('D00709', 'hsa8912')	0.5261733224882795	1	0
('D03365', 'hsa1135')	0.5248654510672153	1	1
('D01599', 'hsa3758')	0.5245767953507241	1	0
('D03991', 'hsa8645')	0.5244506154774479	1	0
('D02262', 'hsa3738')	0.5238830310980243	1	1
('D00499', 'hsa1139')	0.5217890767671024	1	0
('D00726', 'hsa1145')	0.5211032329277463	1	1
('D00648', 'hsa90134')	0.5208145207044164	1	1
('D00649', 'hsa8912')	0.5186736015684464	1	1
('D00740', 'hsa8645')	0.5163551710403311	1	1
('D03365', 'hsa1139')	0.5151538996256504	1	0
('D00812', 'hsa3782')	0.5130000386398162	1	1
('D01599', 'hsa3767')	0.5102094811083293	1	1
('D00294', 'hsa8645')	0.5092287420151664	1	1
('D00499', 'hsa1141')	0.5075992449828232	1	1
('D01108', 'hsa786')	0.5072852581251357	1	1
('D00283', 'hsa285242')	0.5060853098344912	1	1
('D00293', 'hsa2570')	0.5045680198523507	1	1
('D00110', 'hsa6529')	0.5026052305040978	1	1
('D03365', 'hsa55584')	0.5024400713872648	1	1
('D00354', 'hsa6331')	0.501979478590932	1	1
('D00294', 'hsa2890')	0.5019329871206625	1	1
('D02356', 'hsa6833')	0.5005676975800352	1	0
('D00438', 'hsa776')	0.5002082180684154	1	1
